key,path,name,category,known_path,width,height,original_width,original_height,scale_x,scale_y,bytes,sha256,source,source_url,source_path,source_kind,alpha_min,alpha_max,original_alpha_min,original_alpha_max,alpha_mae,quality_review,manual_override,source_bytes_unchanged,collection_group
00000000972ffb63534c0c7d,Assets/Existing/Text/Main_Text.png,Main_Text,Text,Text/Main_Text.png,1024,1024,256,256,4.0,4.0,203831,b226fafd7bbd56fd901e3758f991fb258fb2b13a6993cd99ec597680684753ad,sonofugly_existing,https://github.com/SonofUgly/VCS-Texture-Pack,Text/Main_Text.png,existing_hd_preserved,0,255,,,,Existing installed HD copied unchanged; no new visual quality verdict,,True,existing
00000000c2952cfe140f5731,Assets/Characters/ig_louise_madame_coat__c2952cfe140f5731.png,ig_louise_madame_coat,Characters,,1024,1024,64,64,16.0,16.0,1504904,e33aa10c2844d03592d78bb4d0c2278401c2f6fd383649e2d790496e1e360b8f,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Louise Cassidy Outfits/Rich Outfit Cutscene Remastered/00000000c2952cfe355ff0b6.png,redraw_or_remaster,254,255,254,255,0.161865234375,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000712e19bc050b136f,Assets/Characters/cs_louise_madame_limbs__9133de0e223ba466.png,ig_louise_madame_limbs,Characters,,1024,1024,64,64,16.0,16.0,621888,7a3dbb983df9a719db2fb8e38cc0ad0d3e49001bbfae60e340e3abaee45d1242,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Louise Cassidy Outfits/Rich Outfit Cutscene Remastered/00000000712e19bc1df5ffc4.png,redraw_or_remaster,255,255,254,255,0.23828125,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000004222cd742bd9acd7,Assets/Characters/cs_louise_madame_skirt__5d481f0c19b8ed1c.png,ig_louise_madame_skirt,Characters,,1024,1024,32,32,32.0,32.0,685769,cb7d46129794e5a02f3cfd1b4def35cb61081eed85b89ddf68124df37bafeb6d,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Louise Cassidy Outfits/Rich Outfit Cutscene Remastered/000000004222cd74f2669cca.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000d6c98f58b7c8dd8d,Assets/Characters/ig_louise_madame_top__d6c98f58b7c8dd8d.png,ig_louise_madame_top,Characters,,512,1024,32,64,16.0,16.0,260894,3c05e62f834f2911b298cf48338b2c8fe80925010802b3cf79bb1b0a20405d23,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Louise Cassidy Outfits/Rich Outfit Cutscene Remastered/00000000d6c98f581b97bd8a.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000001e66177414a29698,Assets/Characters/ig_louise_shorts__1e66177414a29698.png,ig_louise_shorts,Characters,,1024,1024,64,64,16.0,16.0,671973,73b07d17976f964b044a79a798eedf88ca03bfaceb4de9431b2dfd5b27b76c66,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Louise Cassidy Outfits/OG Remastered/000000001e661774f93da538.png,redraw_or_remaster,255,255,254,255,0.338134765625,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
0000000010d6ac268342e654,Assets/Characters/ig_louise_head__c4d0f9552e5282c4.png,ig_louisem_head,Characters,,1024,1024,64,64,16.0,16.0,445267,a36d44214a9acd76a03568452c695be17700bdb2701cbe98cbe00821803a3605,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Louise Cassidy Outfits/Rich Outfit Cutscene Remastered/0000000010d6ac261b74d7b9.png,redraw_or_remaster,255,255,254,255,0.1962890625,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000026b62a1e1654188,Assets/Characters/ig_plr5_shirt__026b62a1e1654188.png,ig_plr5_shirt,Characters,,1024,1024,128,128,8.0,8.0,841480,c5987461b969baba9ce79998769da7e0fa9442be893930223b2623eb80be9f4f,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Yellow Cuban Outfit/Original/00000000026b62a16bb901e0.png,redraw_or_remaster,255,255,254,255,0.5374755859375,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000a9a5d4a6ecadb197,Assets/Characters/ig_plr5_shirt__026b62a1e1654188.png,ig_plr5_shirt,Characters,,1024,1024,128,128,8.0,8.0,841480,c5987461b969baba9ce79998769da7e0fa9442be893930223b2623eb80be9f4f,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Yellow Cuban Outfit/Original/00000000a9a5d4a68723dca9.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
0000000010b88ea1c72df05d,Assets/Characters/ig_plr5_trousers__10b88ea1c72df05d.png,ig_plr5_trousers,Characters,,512,512,128,128,4.0,4.0,250474,cc295fc438a841772188037c3f31bf945ad695982d7c29d2bdce4150eecd48f9,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Yellow Cuban Outfit/Original/0000000010b88ea1d8ca6460.png,redraw_or_remaster,255,255,254,255,0.49481201171875,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000fb1af6dbd91fb8c5,Assets/Characters/ig_plr5_trousers__10b88ea1c72df05d.png,ig_plr5_trousers,Characters,,512,512,128,128,4.0,4.0,250474,cc295fc438a841772188037c3f31bf945ad695982d7c29d2bdce4150eecd48f9,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Yellow Cuban Outfit/Original/00000000fb1af6dbd7fdc489.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000000829d984db5bfed9,Assets/Characters/ig_vance_dark_jeans__0829d984db5bfed9.png,ig_vance_dark_jeans,Characters,Pedestrians/Clothes/Vic_Casual_Normal_3.png,1024,1024,128,128,8.0,8.0,540727,f0c4bdbc1a937db3d1a26b8fc14c2bcace7615bff35530f08859bc0aa5472bde,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Vic Vance - Casual Outfit Remastered - Dankaishin/000000000829d98456c1d7a8.png,redraw_or_remaster,255,255,254,255,0.38134765625,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000008d611f17b8ef1361,Assets/Characters/ig_vance_dark_jeans__0829d984db5bfed9.png,ig_vance_dark_jeans,Characters,Pedestrians/Clothes/Vic_Casual_Cutscene_6.png | Pedestrians/Clothes/Jeans_128.png,1024,1024,128,128,8.0,8.0,540727,f0c4bdbc1a937db3d1a26b8fc14c2bcace7615bff35530f08859bc0aa5472bde,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Vic Vance - Casual Outfit Remastered - Dankaishin/000000008d611f17e16db722.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000006e00e7b19ef01df6,Assets/Characters/ig_vance_trainers__6e00e7b19ef01df6.png,ig_vance_trainers,Characters,Pedestrians/Clothes/Vic_Casual_Cutscene_5.png,1024,1024,64,64,16.0,16.0,516257,91e211b229d3ca59088e9804385dc7b3e69f92f5e11cf67b939c5a5a12b93f75,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Vic Vance - Casual Outfit Remastered - Dankaishin/000000006e00e7b1d5c6fec2.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000bf7c80eed2dcf0e5,Assets/Characters/ig_vance_trainers__6e00e7b19ef01df6.png,ig_vance_trainers,Characters,Pedestrians/Clothes/Vic_Casual_Normal_4.png,1024,1024,64,64,16.0,16.0,516257,91e211b229d3ca59088e9804385dc7b3e69f92f5e11cf67b939c5a5a12b93f75,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Vic Vance - Casual Outfit Remastered - Dankaishin/00000000bf7c80ee3a5edad1.png,redraw_or_remaster,255,255,254,255,0.180419921875,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
0000000062c99f4254495644,Assets/Characters/ig_vance_trousers_camo__62c99f4254495644.png,ig_vance_trousers_camo,Characters,,1024,1024,128,128,8.0,8.0,889444,1c1c85ad93ff2ebd2c27a62c9367c0345630c4aab11413acb6f382f54b1273fb,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Vic Vance - Soldier Outfit Remastered/0000000062c99f42b7d6457e.png,redraw_or_remaster,255,255,254,255,0.41357421875,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
0000000068f2ceec42d914e5,Assets/Characters/ig_vance_trousers_camo__62c99f4254495644.png,ig_vance_trousers_camo,Characters,,1024,1024,128,128,8.0,8.0,889444,1c1c85ad93ff2ebd2c27a62c9367c0345630c4aab11413acb6f382f54b1273fb,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/Main Characters Outfits/Vic Vance Suits/Vic Vance - Soldier Outfit Remastered/0000000068f2ceec5e5202f4.png,redraw_or_remaster,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000c5bd476ee01105b7,Assets/UI/Empire/sz_lrg__c5bd476ee01105b7.png,sz_lrg,UI/Empire,Empire/High.png,1500,3000,64,128,23.4375,23.4375,173681,f77156b6d9e95e125a05355e38b585dabd5bef8dd801389644a24ac97613ccfd,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/00000000c5bd476ea8774e10.png,redraw_or_remaster,0,255,0,255,2.9820556640625,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
00000000872fe42af8fcea28,Assets/UI/Empire/sz_med__872fe42af8fcea28.png,sz_med,UI/Empire,Empire/Medium.png,3500,3500,64,64,54.6875,54.6875,387777,4d5a5cbf5c5cddbc6241038400071a18490a1f4c2c18f3fcdbe0fe592fc1c59d,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/00000000872fe42a2d474a97.png,redraw_or_remaster,0,255,0,255,6.046630859375,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000003557c6335ba33cfa,Assets/UI/Empire/sz_smal__3557c6335ba33cfa.png,sz_smal,UI/Empire,Empire/Small.png,2500,2500,64,64,39.0625,39.0625,136608,05a273ed50ee04bbf7b92a7a9a8f6e9b46468f5d19fff92d1c24199728a0eb7d,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/000000003557c633dea2544a.png,redraw_or_remaster,0,255,0,255,5.970703125,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000003533f1e93a9fcd21,Assets/UI/Empire/ty_drug__3533f1e93a9fcd21.png,ty_drug,UI/Empire,Empire/Drugs.png,3500,3500,64,64,54.6875,54.6875,299184,91bdaa776f2572a220bed6470f1534d36530a682f055f82ec9e191d60b9fd3be,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/000000003533f1e9375e63ee.png,redraw_or_remaster,0,255,0,255,7.117919921875,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000009dc4d4f34516f1d5,Assets/UI/Empire/ty_loan__9dc4d4f34516f1d5.png,ty_loan,UI/Empire,Empire/Loan.png,2500,2500,64,64,39.0625,39.0625,105533,7d685e8028be45fd43363e4d2965c68f976066b483335b3354642d39f0d967dd,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/000000009dc4d4f377b92329.png,redraw_or_remaster,0,255,0,255,4.113525390625,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
0000000075f8534802b04c9c,Assets/UI/Empire/ty_pros__75f8534802b04c9c.png,ty_pros,UI/Empire,Empire/Prostitution.png,3500,3500,64,64,54.6875,54.6875,216545,3870b955443fb802025238fe694d909a476a2fd548bbecb1c2fa64266768c408,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/0000000075f85348220e3cb8.png,redraw_or_remaster,0,255,0,255,6.140625,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
00000000a3d4e7c7bb117de6,Assets/UI/Empire/ty_prot__a3d4e7c7bb117de6.png,ty_prot,UI/Empire,Empire/Protection.png,3500,3500,64,64,54.6875,54.6875,170113,c97144da54c12539b33c9033b2f4a8195da158a0924fa12f46077d02bc30cd84,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/00000000a3d4e7c7fdfc379d.png,redraw_or_remaster,0,255,0,255,5.521240234375,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000005f57664a565a5dd4,Assets/UI/Empire/ty_robb__5f57664a565a5dd4.png,ty_robb,UI/Empire,Empire/Robbery.png,3500,3500,64,64,54.6875,54.6875,193234,235adcea1d33e09073529ae9482429248d07d6b4670602711c30cebc75a09901,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/000000005f57664a65a0db01.png,redraw_or_remaster,0,255,0,255,4.25048828125,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000004b37819323e28e1d,Assets/UI/Empire/ty_smug__4b37819323e28e1d.png,ty_smug,UI/Empire,Empire/Smuggling.png,3500,3500,64,64,54.6875,54.6875,247553,81e0d141fbcbed4054eaa3ecd84ec0c60c4d5421a49a77e265e8d89a869fd78d,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/000000004b37819315db8695.png,redraw_or_remaster,0,255,0,255,5.961669921875,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000009dafff2659d80c34,Assets/UI/HUD/butt_knife__9dafff2659d80c34.png,butt_knife,UI/HUD,HUD/Weapons/Butterfly_Knife.png,256,256,64,64,4.0,4.0,7946,a68f85a777f984c6959ea46637b1a5dec7d36df4680888299f9573b401abc0ac,modernize,https://github.com/ItzAntonis2012/modernizepspgames,HUD/Weapons/Butterfly_Knife.png,curated_hd,0,255,0,254,3.1728515625,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
0000000096fc2db2f2d74bc4,Assets/UI/HUD/gaff__96fc2db2f2d74bc4.png,gaff,UI/HUD,HUD/Weapons/Gaff_Hook.png,256,256,64,64,4.0,4.0,8034,89008dd36cd068fc6e7aa184ca94c153c377e638d4081057912203684feae885,modernize,https://github.com/ItzAntonis2012/modernizepspgames,HUD/Weapons/Gaff_Hook.png,curated_hd,0,255,0,255,2.968994140625,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
0000000073e07528e291951a,Assets/UI/HUD/knifecur__73e07528e291951a.png,knifecur,UI/HUD,HUD/Weapons/Knife.png,256,256,64,64,4.0,4.0,10467,64c5e50593e27b83dd3c3614072f09f83a208ad621c86e8ce460c6f56fd5c06e,modernize,https://github.com/ItzAntonis2012/modernizepspgames,HUD/Weapons/Knife.png,curated_hd,0,255,0,254,2.40087890625,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
00000000a73440594f6825cc,Assets/UI/HUD/laser__a73440594f6825cc.png,laser,UI/HUD,HUD/Weapons/Dragunov.png,256,256,64,64,4.0,4.0,12825,63a03e23a0256e7997f0c3521492615dd5df75a75a75da503db1f7f6ab368f79,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/HUD/Weapons/Dragunov.png,redraw_or_remaster,0,255,0,254,1.94580078125,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
0000000018d164d21aa57f0b,Assets/UI/Map/gta3_pause_map__18d164d21aa57f0b.png,gta3_pause_map,UI/Map,Map/Pause_Map.png,4096,4096,512,512,8.0,8.0,2570672,21e9b0a4e51f28b57dba9a72d3945824a17eeebf6ce9d2f54e055d1211f7c0aa,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/Map/0000000018d164d2feb2e548.png,redraw_or_remaster,0,255,0,255,6.223548889160156,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
00000000012d62e6060235f0,Assets/UI/Radio/radio_3__012d62e6060235f0.png,radio_3,UI/Radio,Radio/Paradise.png,512,512,64,64,8.0,8.0,123712,dbffd83f4b64f7001d4feea5fe23f4bab0ec4be33431ac6b47c18d4118c99bd9,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/00000000012d62e691864bd3.png,redraw_or_remaster,0,255,0,255,14.055419921875,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000008620e6a25ee16643,Assets/UI/Radio/radio_7__8620e6a25ee16643.png,radio_7,UI/Radio,Radio/Fresh.png,512,512,64,64,8.0,8.0,61650,29e2f4329517ec8784671d0fe048d24621a9b78b08f48c63ec595809c95e3ea7,decked_psp,https://drive.google.com/file/d/1P6sFCw86Lv4Pa7aBsg9QiRHcQJkf5Tux/view,VCS-PSP (Europe) Texture PackUpdated16-04-2026/ULES00502/000000008620e6a2e84e63bb.png,redraw_or_remaster,0,255,0,255,7.665771484375,"Manual UI redraw review: recognizable original design, clear contours, transparent background and solid foreground; alpha silhouette checked",Accept intentional redraw/antialias contour differences; do not require pixel-identical alpha to a 64px original,True,new_selection
000000000fc544eabfa0a2df,Assets/Vehicles/ambulanbody8bit64__0fc544eabfa0a2df.png,ambulanbody8bit64,Vehicles,,64,64,32,32,2.0,2.0,5623,7b8341fbd64fd48c726cfa172f79113bdde206c2fff8f2ccbac4d516d58af7e3,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/ambulan/ambulanbody8bit64.png,pc_original,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000001b1b5d42dd71c1c1,Assets/Vehicles/dinghy_alp__1b1b5d42dd71c1c1.png,dinghy_alp,Vehicles,,512,512,128,128,4.0,4.0,346533,e1834e36ea6e49b449486567e4f43b080e22204fd19b58835c56bed1b3aecfde,efonte,https://forums.ppsspp.org/showthread.php?tid=26729,ULES00502/ai_upscaled/others/128_128/000000001b1b5d42f52b1e23.png,ai_upscale,0,255,0,252,5.7738037109375,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000b68c485e0054c856,Assets/Vehicles/hunterbody8bit256a__b68c485e0054c856.png,hunterbody8bit256a,Vehicles,,256,256,128,128,2.0,2.0,97256,cc186c8ffc9b6ee879d0bfee3d4174f9b6556c0911efe4e498a5657474b360ed,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/hunter/hunterbody8bit256a.png,pc_original,255,255,254,255,0.27313232421875,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000dd3ceb0155a281ce,Assets/Vehicles/linerun_decal__dd3ceb0155a281ce.png,linerun_decal,Vehicles,,256,256,64,64,4.0,4.0,77481,04f73f56f53d4629c1844ef867c7451822fb044080a4f9192221189394a60446,efonte,https://forums.ppsspp.org/showthread.php?tid=26729,ULES00502/ai_upscaled/ui/00000000dd3ceb019664824c.png,ai_upscale,0,255,1,255,6.28662109375,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
0000000085ff7b820001af19,Assets/Vehicles/rio864bit128__85ff7b820001af19.png,rio864bit128,Vehicles,,128,128,32,32,4.0,4.0,32461,932b81445386f9e5f3d73b59767fac750767ea84596a083e5dc406608eae9013,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/rio/rio864bit128.png,pc_original,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000006ec3abadf1147a2d,Assets/Vehicles/sanchezbody8bit128b__6ec3abadf1147a2d.png,sanchezbody8bit128b,Vehicles,,128,128,64,64,2.0,2.0,31804,246dddf9b3cd42416714948181fae4a7cab1c918efeea8cc921c6c2698195b45,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/sanchez/sanchezbody8bit128b.png,pc_original,255,255,254,255,0.119140625,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000d74b61af542748f4,Assets/Vehicles/securica868bit128b__d74b61af542748f4.png,securica868bit128b,Vehicles,,128,128,64,64,2.0,2.0,25720,167282ec6b0f9f55e4d254fc22266e7538ef508b6c0adc298ef166653480c1f8,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/securica/securica868bit128b.png,pc_original,255,255,254,255,0.181396484375,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000b040d8535da4b69f,Assets/Vehicles/securica86body64__b040d8535da4b69f.png,securica86body64,Vehicles,,64,64,32,32,2.0,2.0,6142,30e4e975aa825bb1873b165394ea2e4686295772d86d669630975f31a39537d3,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/securica/securica86body64.png,pc_original,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000421aaa4d2ac8e910,Assets/Vehicles/securica86metpat64__421aaa4d2ac8e910.png,securica86metpat64,Vehicles,,64,64,32,32,2.0,2.0,10841,db34d981100178ec7a54c12ecd1e415497b70492623e3eff7046870384bf0151,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/securica/securica86metpat64.png,pc_original,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
00000000938af170db57b28a,Assets/Vehicles/tropic86body8bit128__938af170db57b28a.png,tropic86body8bit128,Vehicles,,128,128,64,64,2.0,2.0,27017,eacc281a84b59c67b7d877952f86dcf2a7c3b59dba0c7bfa3227420fe139f0ef,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/tropic/tropic86body8bit128.png,pc_original,255,255,254,255,0.18212890625,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
000000004e1b2f69486df228,Assets/Vehicles/tropic86body8bit128b__4e1b2f69486df228.png,tropic86body8bit128b,Vehicles,,128,128,32,32,4.0,4.0,21877,2abab8cdf3ce5ad88098b966303545a7ff3539f9a7c852097e520e6f3aa62483,asi_factory,https://github.com/ASI-Factory/GTA-VCS-Texture-Pack-PSP,source/FromPC/tropic/tropic86body8bit128b.png,pc_original,255,255,255,255,0.0,Numerical RGBA checks + side-by-side visual comparison with filtered original,,True,new_selection
